playerId,name,status,age,origin_team,origin_comp,origin_median,origin_matches,raw_probability,scouting_score
28572,Miso Dubljanic,PLAYS,26.0,FK Jedinstvo Ub,super_liga_srbije,0.34917809,4,0.2304,25.3
99699,Kiril Fesyun,STAYED,23.0,Kolos Kovalivka,premier_liga_ukraine,0.401354885,35,0.1573,25.1
108200,Kaique Pereira,STAYED,22.0,CD Nacional,primeira_liga,0.622191505,25,0.1166,25.0
30095,Adam Stejskal,STAYED,23.0,WSG Tirol,bundesliga_austria,0.6016963049999999,84,0.0988,24.9
20496,Filip Manojlovic,PLAYS,29.0,FK Spartak Subotica,super_liga_srbije,0.34917809,9,0.2151,24.7
37675,Mattias Lamhauge,STAYED,26.0,FC Fredericia,superligaen,0.6607162449999999,15,0.0841,24.6
49045,Valdemar Birksø,BENCH,24.0,Fredrikstad FK,eliteserien,0.5777367099999999,1,0.2279,24.4
21322,Mattijs Branderhorst,DROPPED,32.0,NEC Nijmegen,eredivisie,0.6917069149999999,34,0.0524,24.3
16732,Dong-jun Kim,STAYED,31.0,Jeju United,k_league_1,0.55,62,0.0789,24.1
26993,Niklas Steffen,STAYED,25.0,FC Thun,super_league_switzerland,0.6643794000000001,28,0.1052,24.0
46563,Franz Stolz,BENCH,25.0,FC Rapid Bukarest,superliga_romania,0.456571,7,0.0973,23.9
68172,Kacper Tobiasz,STAYED,23.0,Legia Warschau,ekstraklasa,0.6288633,66,0.0841,23.7
20791,Lawrence Ati Zigi,STAYED,29.0,FC St. Gallen 1879,super_league_switzerland,0.6643794000000001,100,0.0821,23.6
82,Anthony Lopes,STAYED,35.0,Olympique Lyon,ligue1,0.7712210150000001,71,0.0333,23.4
29165,Cătălin Căbuz,STAYED,29.0,FC Hermannstadt,superliga_romania,0.456571,61,0.0846,23.3
86246,Antonio Djakovic,STAYED,24.0,HNK Sibenik,hnl_1,0.507882825,22,0.0886,23.1
146113,Valentyn Gorokh,STAYED,25.0,NK Veres Rivne,premier_liga_ukraine,0.401354885,20,0.0807,23.0
538,Dénes Dibusz,STAYED,35.0,Ferencváros Budapest,nemzeti_bajnoksag,0.53889144,67,0.1149,22.9
166234,Marko Gudžulić,BENCH,23.0,FK Vozdovac,super_liga_srbije,0.34917809,8,0.2763,22.7
149152,Filip Sidklev,STAYED,21.0,IF Brommapojkarna,allsvenskan,0.579539565,32,0.1596,22.6
4611,Rihards Matrevics,PLAYS,26.0,FK Auda,virsliga,0.17575453,13,0.1199,22.4
116158,Tom Vandenberghe,STAYED,33.0,KV Kortrijk,belgian_pro_league,0.67107149,61,0.0655,22.3
19348,Mehdi Jeannin,DROPPED,34.0,Pau FC,ligue2,0.61397649,5,0.1565,22.1
89542,David Celic,STAYED,23.0,IK Sirius,allsvenskan,0.579539565,16,0.0854,22.0
106332,Zsombor Senkó,DROPPED,23.0,Zalaegerszegi TE FC,nemzeti_bajnoksag,0.53889144,6,0.1804,21.9
170283,Xavier Gies,STAYED,29.0,FCV Dender EH,challenger_pro_league,0.34851325,54,0.112,21.7
52553,Leo Kokubo,STAYED,25.0,VV St. Truiden,belgian_pro_league,0.67107149,60,0.0588,21.6
15979,Bum-keun Song,DROPPED,28.0,Shonan Bellmare,j1_league,0.614975735,24,0.1619,21.4
191918,Simon Eriksson,STAYED,19.0,IF Elfsborg,allsvenskan,0.579539565,20,0.0763,21.3
5419,Rubén Yáñez,STAYED,32.0,Sporting Gijón,laliga2,0.6,66,0.0384,21.1
44364,Gauthier Gallon,DROPPED,32.0,FC Stade Rennes,ligue1,0.7712210150000001,1,0.2565,21.0
165565,Luka Bas,STAYED,23.0,NK Radomlje,prva_liga,0.383098135,22,0.0932,20.9
34133,Martin Zlomislic,STAYED,27.0,HNK Rijeka,hnl_1,0.507882825,59,0.1053,20.7
116715,Martin Dala,STAYED,21.0,Fehérvár FC,nemzeti_bajnoksag,0.53889144,22,0.0517,20.6
130814,Yannick Etile,DROPPED,25.0,FC Martigues,ligue2,0.61397649,13,0.056,20.4
56319,Kacper Trelowski,STAYED,22.0,Rakow Czestochowa,ekstraklasa,0.6288633,46,0.1292,20.3
83739,Kevin Kratzsch,STAYED,23.0,Rot-Weiß Oberhausen,regionalliga_west,0.37057419,58,0.1006,20.1
22957,Lennart Moser,DROPPED,26.0,KAS Eupen,belgian_pro_league,0.67107149,31,0.1941,20.0
9227,Tino Casali,DROPPED,30.0,Eintracht Braunschweig,bundesliga_2,0.710514535,1,0.2204,19.9
52156,João Valido,STAYED,26.0,FC Arouca,primeira_liga,0.622191505,15,0.1047,19.7
2934,Ivan Nevistic,STAYED,27.0,GNK Dinamo Zagreb,hnl_1,0.507882825,58,0.1749,19.6
8454,Guillaume Hubert,DROPPED,32.0,KV Oostende,belgian_pro_league,0.67107149,26,0.1699,19.4
68015,Sullivan Péan,STAYED,26.0,FC Villefranche-Beaujolais,france_3,0.513178375,53,0.0215,19.3
78949,Gino Santilli,STAYED,24.0,Cerro Largo FC,primera_division_paraguay,0.4,44,0.0641,19.1
29405,Lazar Carević,PLAYS,26.0,FK Vojvodina Novi Sad,super_liga_srbije,0.34917809,33,0.1061,19.0
34563,Alexandru Buzbuchi,STAYED,32.0,FCV Farul Constanta,superliga_romania,0.456571,64,0.0598,18.9
36195,Marko Ilic,DROPPED,28.0,KV Kortrijk,belgian_pro_league,0.67107149,32,0.1151,18.7
1768,Mathieu Michel,DROPPED,34.0,AC Ajaccio,ligue2,0.61397649,21,0.0774,18.6
126501,Paul Argney,BENCH,19.0,Royal Francs Borains,challenger_pro_league,0.34851325,1,0.239,18.4
105971,Viktor Andersson,STAYED,21.0,IFK Värnamo,allsvenskan,0.579539565,19,0.1033,18.3
51830,Youri Schoonderwaldt,DROPPED,25.0,Sparta Rotterdam,eredivisie,0.6917069149999999,2,0.2339,18.1
15931,Keisuke Osako,STAYED,26.0,Sanfrecce Hiroshima,j1_league,0.614975735,184,0.0402,18.0
87653,Omer Nir'on,STAYED,24.0,Maccabi Netanya,ligat_haal,0.5,51,0.0523,17.9
53199,Stefano Turati,STAYED,24.0,Frosinone Calcio,serie_a,0.82,61,0.0807,17.7
30019,Marco Carnesecchi,STAYED,25.0,Atalanta Bergamo,serie_a,0.82,87,0.0679,17.6
52232,Wladimiro Falcone,STAYED,30.0,US Lecce,serie_a,0.82,103,0.0425,17.4
3374,Guillermo Ochoa,DROPPED,40.0,US Salernitana 1919,serie_a,0.82,21,0.1534,17.3
37461,Denis Rusu,STAYED,35.0,AFC Unirea 04 Slobozia,superliga_romania,0.456571,40,0.0584,17.1
41063,Alfonso Herrero,STAYED,31.0,FC Málaga,laliga2,0.6,68,0.0559,17.0
9620,Robin Himmelmann,BENCH,37.0,KAS Eupen,belgian_pro_league,0.67107149,14,0.2,16.9
754,Kevin Trapp,DROPPED,35.0,Eintracht Frankfurt,bundesliga_1,0.82647051,32,0.0553,16.7
61633,Andrew,STAYED,24.0,Gil Vicente FC,primeira_liga,0.622191505,82,0.0789,16.6
78822,Lukas Jungwirth,STAYED,21.0,LASK,bundesliga_austria,0.6016963049999999,23,0.0821,16.4
10071,Johannes Brinkies,STAYED,32.0,Kickers Offenbach,regionalliga_suedwest,0.405667995,89,0.0376,16.3
33937,Dragan Rosic,STAYED,29.0,FK Vojvodina Novi Sad,super_liga_srbije,0.34917809,65,0.0366,16.1
1030,Lukas Hradecky,DROPPED,36.0,Bayer 04 Leverkusen,bundesliga_1,0.82647051,33,0.1386,16.0
50130,Mauro Silveira,STAYED,25.0,Montevideo Wanderers,primera_division_paraguay,0.4,32,0.0554,15.9
10555,Lars Unnerstall,STAYED,35.0,FC Twente Enschede,eredivisie,0.6917069149999999,153,0.0815,15.7
45952,Jannick Theißen,STAYED,28.0,1. FC Düren,regionalliga_west,0.37057419,55,0.1017,15.6
53372,Masato Sasaki,STAYED,23.0,Kashiwa Reysol,j1_league,0.614975735,30,0.1943,15.4
28579,Cezary Miszta,STAYED,24.0,Rio Ave FC,primeira_liga,0.622191505,44,0.0399,15.3
103884,Jerik von der Felsen,STAYED,21.0,FC-Astoria Walldorf,regionalliga_suedwest,0.405667995,43,0.1038,15.1
137041,Mihai Popa,STAYED,25.0,CFR Cluj,superliga_romania,0.456571,18,0.1116,15.0
87147,Uros Likar,STAYED,26.0,NK Bravo,prva_liga,0.383098135,27,0.1008,14.9
27624,Togo Umeda,STAYED,25.0,Shimizu S-Pulse,j1_league,0.614975735,31,0.1035,14.7
17228,Mamadou Samassa,STAYED,36.0,Stade Laval,ligue2,0.61397649,92,0.0546,14.6
3706,Mateusz Kochalski,STAYED,25.0,Stal Mielec,ekstraklasa,0.6288633,37,0.0553,14.4
214022,Igor Nikic,STAYED,25.0,CD Mirandés,laliga2,0.6,16,0.0976,14.3
56449,Edoardo Corvi,STAYED,24.0,Parma Calcio 1913,serie_a,0.82,15,0.0689,14.1
16337,Bruno Varela,STAYED,31.0,Vitória Guimarães SC,primeira_liga,0.622191505,60,0.0379,14.0
32587,Lorenzo Montipò,STAYED,30.0,Hellas Verona,serie_a,0.82,97,0.0751,13.9
1432,Mitchell Langerak,STAYED,37.0,Nagoya Grampus,j1_league,0.614975735,173,0.0991,13.7
13272,Elías Ólafsson,STAYED,26.0,FC Midtjylland,superligaen,0.6607162449999999,62,0.0634,13.6
5065,Aleksandar Jovanovic,STAYED,33.0,FK Partizan Belgrad,super_liga_srbije,0.34917809,70,0.0728,13.4
34553,David Lazar,STAYED,34.0,FC Buzău,superliga_romania,0.456571,48,0.056,13.3
536,Etrit Berisha,DROPPED,37.0,FC Empoli,serie_a,0.82,14,0.1309,13.1
49401,Jan de Boer,DROPPED,25.0,FC Groningen,eredivisie,0.6917069149999999,3,0.1545,13.0
57879,Ivan Guteša,STAYED,23.0,Roter Stern Belgrad,super_liga_srbije,0.34917809,15,0.162,12.9
115941,Frenks Orols,STAYED,25.0,BFC Daugavpils,virsliga,0.17575453,50,0.0877,12.7
166198,Stojan Lekovic,STAYED,24.0,FK Radnicki 1923 Kragujevac,super_liga_srbije,0.34917809,30,0.1596,12.6
135654,Lazar Kalicanin,STAYED,21.0,FK Cukaricki,super_liga_srbije,0.34917809,29,0.1108,12.4
115810,Albert Posiadala,DROPPED,23.0,Radomiak Radom,ekstraklasa,0.6288633,15,0.1729,12.3
50813,Ouparine Djoco,PLAYS,27.0,Royal Francs Borains,challenger_pro_league,0.34851325,1,0.1889,12.1
116458,Péter Szappanos,STAYED,35.0,Paksi FC,nemzeti_bajnoksag,0.53889144,67,0.0846,12.0
76848,Masaaki Murakami,STAYED,33.0,Avispa Fukuoka,j1_league,0.614975735,124,0.1103,11.9
47537,Enzo Basilio,STAYED,31.0,EA Guingamp,ligue2,0.61397649,94,0.0526,11.7
130671,Guillaume Restes,STAYED,21.0,FC Toulouse,ligue1,0.7712210150000001,86,0.0575,11.6
83267,Lucas Lavallée,STAYED,23.0,LB Châteauroux,france_3,0.513178375,35,0.0425,11.4
119253,Rafal Mamla,STAYED,22.0,Korona Kielce,ekstraklasa,0.6288633,17,0.1451,11.3
1725,Mauro Goicoechea,STAYED,37.0,Danubio FC,primera_division_paraguay,0.4,61,0.0554,11.1
39895,Ortwin De Wolf,PLAYS,28.0,SV Zulte Waregem,challenger_pro_league,0.34851325,16,0.1506,11.0
28160,Ander Cantero,STAYED,31.0,Burgos CF,laliga2,0.6,69,0.0396,10.9
87731,Matevz Vidovsek,STAYED,26.0,NK Olimpija Ljubljana,prva_liga,0.383098135,57,0.1322,10.7
116814,Zan Mauricio,STAYED,21.0,NK Nafta 1903,prva_liga,0.383098135,30,0.0993,10.6
180581,Tae-hui Han,STAYED,21.0,Daegu FC,k_league_1,0.55,19,0.0539,10.4
47611,Grégoire Coudert,STAYED,26.0,Stade Brest 29,ligue1,0.7712210150000001,18,0.0752,10.3
102803,Salvi Carrasco,STAYED,25.0,CD Teneriffa,laliga2,0.6,15,0.079,10.1
105010,Slawomir Abramowicz,STAYED,21.0,Jagiellonia Bialystok,ekstraklasa,0.6288633,48,0.06,10.0
116674,Otto Hindrich,BENCH,23.0,CFR Cluj,superliga_romania,0.456571,24,0.0693,9.9
45118,Juan Moreno,STAYED,26.0,Miramar Misiones,primera_division_paraguay,0.4,18,0.083,9.7
10367,Svend Brodersen,STAYED,28.0,Fagiano Okayama,j1_league,0.614975735,69,0.0764,9.6
116838,Ștefan Târnovanu,STAYED,25.0,FCSB,superliga_romania,0.456571,58,0.0383,9.4
44105,Hyeon-woo Jo,STAYED,34.0,Ulsan Hyundai,k_league_1,0.55,71,0.1304,9.3
217966,Bernardo,STAYED,23.0,CD Tondela,primeira_liga,0.622191505,24,0.0425,9.1
3051,Maxime Delanghe,STAYED,24.0,Cercle Brügge,belgian_pro_league,0.67107149,42,0.0664,9.0
70485,Lautaro Amadé,STAYED,26.0,Racing Club de Montevideo,primera_division_paraguay,0.4,35,0.091,8.9
217773,Matija Gocmanac,STAYED,22.0,FK Vojvodina Novi Sad,super_liga_srbije,0.34917809,15,0.1324,8.7
47988,Jakub Slowik,STAYED,34.0,Vegalta Sendai,j1_league,0.614975735,133,0.0862,8.6
27821,Riccardo Piscitelli,STAYED,32.0,Újpest FC,nemzeti_bajnoksag,0.53889144,64,0.0523,8.4
66027,Klemen Mihelak,BENCH,24.0,NS Mura,prva_liga,0.383098135,24,0.1298,8.3
50129,Franco Israel,PLAYS,25.0,Sporting Lissabon,primeira_liga,0.622191505,11,0.1605,8.1
53529,Matevz Dajcar,STAYED,24.0,NK Olimpija Ljubljana,prva_liga,0.383098135,18,0.1343,8.0
14693,Kevin Dawson,STAYED,34.0,Defensor SC,primera_division_paraguay,0.4,64,0.051,7.9
55284,Yuya Oki,STAYED,26.0,Kashima Antlers,j1_league,0.614975735,87,0.0466,7.7
117345,Oleksandr Saputin,STAYED,22.0,Zorya Lugansk,premier_liga_ukraine,0.401354885,51,0.0591,7.6
116815,Denis Pintol,BENCH,26.0,ND Primorje,prva_liga,0.383098135,18,0.095,7.4
98180,Julien Devriendt,DROPPED,27.0,FCV Dender EH,belgian_pro_league,0.67107149,4,0.1528,7.3
19763,Giannis Anestis,STAYED,35.0,FC Botosani,superliga_romania,0.456571,54,0.0554,7.1
66515,Elias Bördner,DROPPED,24.0,Alemannia Aachen,bundesliga_3,0.557671055,11,0.0847,7.0
199882,Lazar Balevic,STAYED,18.0,FK Napredak Krusevac,super_liga_srbije,0.34917809,39,0.1114,6.9
38255,Andriy Kozhukhar,STAYED,26.0,NK Veres Rivne,premier_liga_ukraine,0.401354885,27,0.097,6.7
103210,Szymon Weirauch,STAYED,22.0,Lechia Gdansk,ekstraklasa,0.6288633,36,0.0794,6.6
78657,Zan Luk Leban,STAYED,23.0,NK Celje,prva_liga,0.383098135,21,0.1249,6.4
6784,Kristoffer Nordfeldt,STAYED,36.0,AIK Solna,allsvenskan,0.579539565,86,0.0746,6.3
68641,Metod Jurhar,STAYED,28.0,FC Koper,prva_liga,0.383098135,55,0.1203,6.1
166253,Strahinja Manojlovic,STAYED,23.0,FK Javor-Matis Ivanjica,super_liga_srbije,0.34917809,76,0.0525,6.0
39086,Warleson,STAYED,29.0,Cercle Brügge,belgian_pro_league,0.67107149,72,0.089,5.9
106643,Franko Kolic,STAYED,23.0,NK Istra 1961,hnl_1,0.507882825,32,0.0494,5.7
118613,Marino Bulat,STAYED,26.0,HNK Vukovar 1991,hnl_1,0.507882825,17,0.0784,5.6
66170,Răzvan Sava,PLAYS,23.0,CFR Cluj,superliga_romania,0.456571,5,0.1268,5.4
29032,Marko Malenica,STAYED,32.0,NK Osijek,hnl_1,0.507882825,79,0.053,5.3
83563,Dominik Takac,DROPPED,27.0,Spartak Trnava,fortuna_liga_slovakia,0.528078685,30,0.0404,5.1
115809,Gabriel Kobylak,STAYED,24.0,Radomiak Radom,ekstraklasa,0.6288633,16,0.0927,5.0
182327,Mladen Jurkas,STAYED,18.0,FK Borac Banja Luka,premijer_liga_bih,0.536591375,19,0.1249,4.9
65872,Karlo Sentic,STAYED,24.0,Diósgyőri VTK,nemzeti_bajnoksag,0.53889144,42,0.0325,4.7
120170,Niv Eliasi,STAYED,24.0,Hapoel Beer Sheva,ligat_haal,0.5,48,0.0625,4.6
23263,Philipp Köhn,STAYED,27.0,AS Monaco,ligue1,0.7712210150000001,58,0.0526,4.4
39175,Gabriel Batista,STAYED,27.0,CD Santa Clara,primeira_liga,0.622191505,58,0.0591,4.3
158793,Emiliano Márquez,STAYED,23.0,CA Fénix,primera_division_paraguay,0.4,20,0.0849,4.1
33296,Régis Gurtner,STAYED,39.0,Amiens SC,ligue2,0.61397649,68,0.0803,4.0
166143,Aleksandar Vulic,STAYED,24.0,FK Spartak Subotica,super_liga_srbije,0.34917809,75,0.0957,3.9
139974,Barnabás Simon,STAYED,22.0,Paksi FC,nemzeti_bajnoksag,0.53889144,19,0.0676,3.7
62848,Juan Castillo,STAYED,23.0,Vitória Guimarães SC,primeira_liga,0.622191505,15,0.1033,3.6
95010,Filip Majchrowicz,STAYED,26.0,Radomiak Radom,ekstraklasa,0.6288633,42,0.0497,3.4
135629,Dimitrije Stevanovic,STAYED,21.0,FK Radnicki Nis,super_liga_srbije,0.34917809,19,0.0609,3.3
140096,Sebastian Madejski,STAYED,29.0,Cracovia,ekstraklasa,0.6288633,57,0.0185,3.1
105879,André Gomes,STAYED,21.0,FC Alverca,primeira_liga,0.622191505,22,0.0975,3.0
67324,Ricardo Velho,STAYED,27.0,SC Farense,primeira_liga,0.622191505,60,0.0669,2.9
50137,Kwang-yeon Lee,STAYED,26.0,Gangwon FC,k_league_1,0.55,47,0.092,2.7
146070,Zeljko Samcovic,STAYED,23.0,FK Novi Pazar,super_liga_srbije,0.34917809,41,0.0536,2.6
28573,Sharif Kaiuf,STAYED,24.0,Maccabi Haifa,ligat_haal,0.5,36,0.0362,2.4
79640,Krisjanis Zviedris,STAYED,29.0,FC Riga,virsliga,0.17575453,55,0.0878,2.3
87946,Vedad Muftic,STAYED,24.0,FK Zeljeznicar Sarajevo,premijer_liga_bih,0.536591375,20,0.066,2.1
105294,Radek Vítek,STAYED,22.0,FC Blau-Weiß Linz,bundesliga_austria,0.6016963049999999,26,0.0795,2.0
26655,Anatoliy Trubin,STAYED,24.0,Benfica Lissabon,primeira_liga,0.622191505,82,0.0807,1.9
52335,Lovro Majkic,STAYED,26.0,NK Istra 1961,hnl_1,0.507882825,65,0.0744,1.7
12428,Luis Mejía,STAYED,34.0,Club Nacional,primera_division_paraguay,0.4,56,0.0445,1.6
52101,João Gonçalves,STAYED,25.0,Boavista Porto FC,primeira_liga,0.622191505,44,0.0712,1.4
45492,Jokin Ezkieta,STAYED,29.0,Racing Santander,laliga2,0.6,67,0.0551,1.3
3472,Karlo Letica,STAYED,29.0,FC Lausanne-Sport,super_league_switzerland,0.6643794000000001,93,0.0311,1.1
