playerId,name,age,status,origin_team,origin_comp,origin_median,predicted_proba,predicted_plays,actual_plays
21354,Mike Havekotte,30.0,DROPPED,ADO Den Haag,eredivisie,0.6917069149999999,0.40909782,0,0
51814,Connor van den Berg,24.0,DROPPED,Willem II Tilburg,eredivisie,0.6917069149999999,0.01775925,0,0
56408,Tom Hendriks,23.0,DROPPED,Fortuna Sittard,eredivisie,0.6917069149999999,0.03075845,0,0
51830,Youri Schoonderwaldt,25.0,DROPPED,Sparta Rotterdam,eredivisie,0.6917069149999999,0.09316761,0,0
28779,Issam El Maach,26.0,DROPPED,RKC Waalwijk,eredivisie,0.6917069149999999,0.021815153,0,0
13811,Oliver Christensen,26.0,DROPPED,AC Florenz,serie_a,0.82,0.005151078,0,0
38429,Karol Niemczycki,26.0,DROPPED,Fortuna Düsseldorf,bundesliga_2,0.710514535,0.27268293,0,0
117221,Marko Milosevic,35.0,DROPPED,Debreceni VSC,nemzeti_bajnoksag,0.53889144,0.021367038,0,0
83015,Dennis Gorka,23.0,DROPPED,SV Sandhausen,bundesliga_3,0.557671055,0.13054575,0,0
109284,Luca Böggemann,22.0,DROPPED,VfL Osnabrück,bundesliga_3,0.557671055,0.049221992,0,0
97021,Matus Chropovsky,23.0,DROPPED,ViOn Zlate Moravce-Vrable,fortuna_liga_slovakia,0.528078685,0.018152125,0,0
2003,Rémy Riou,38.0,DROPPED,Olympique Lyon,ligue1,0.7712210150000001,0.0070352843,0,0
9227,Tino Casali,30.0,DROPPED,Eintracht Braunschweig,bundesliga_2,0.710514535,0.0071484894,0,0
68191,Arthur Lyska,25.0,DROPPED,SV Wehen Wiesbaden,bundesliga_3,0.557671055,0.053779125,0,0
115558,Marko Alcevski,23.0,DROPPED,Hapoel Jerusalem,ligat_haal,0.5,0.014411484,0,0
21340,Thijmen Nijhuis,27.0,DROPPED,FC Utrecht,eredivisie,0.6917069149999999,0.100956626,0,0
29528,Oscar Linnér,29.0,DROPPED,IF Brommapojkarna,allsvenskan,0.579539565,0.21352065,0,0
23143,Eric Verstappen,31.0,DROPPED,TSG 1899 Hoffenheim II,regionalliga_suedwest,0.405667995,0.09074326,0,0
168476,Jovan Jovic,23.0,DROPPED,SSVg Velbert 02,regionalliga_west,0.37057419,0.11666724,0,0
44364,Gauthier Gallon,32.0,DROPPED,FC Stade Rennes,ligue1,0.7712210150000001,0.20293474,0,0
116720,Plamen Andreev,21.0,DROPPED,Feyenoord Rotterdam,eredivisie,0.6917069149999999,0.033263136,0,0
53680,Fabian Eutinger,22.0,DROPPED,Fortuna Düsseldorf II,regionalliga_west,0.37057419,0.7202767,1,0
65808,Carljohan Eriksson,30.0,DROPPED,FC Nordsjaelland,superligaen,0.6607162449999999,0.20860206,0,0
32972,Lucas Hägg Johansson,31.0,DROPPED,Vejle Boldklub,superligaen,0.6607162449999999,0.025822926,0,0
12926,Samuel Brolin,25.0,DROPPED,AC Horsens,superligaen,0.6607162449999999,0.006148623,0,0
105487,Florian Schock,24.0,DROPPED,VfB Stuttgart II,regionalliga_suedwest,0.405667995,0.07651707,0,0
117996,Finn Kotyrba,22.0,DROPPED,TSV Steinbach Haiger,regionalliga_suedwest,0.405667995,0.4371797,0,0
1389,Eric Oelschlägel,30.0,DROPPED,FC Utrecht,eredivisie,0.6917069149999999,0.17825066,0,0
33238,Alexandre Oukidja,37.0,DROPPED,FC Metz,ligue1,0.7712210150000001,0.3107601,0,0
37105,Danijel Petkovic,32.0,DROPPED,Kisvárda FC,nemzeti_bajnoksag,0.53889144,0.14483888,0,0
13756,Peter Vindahl,28.0,DROPPED,AZ Alkmaar,eredivisie,0.6917069149999999,0.5937934,1,0
8981,Matheus,33.0,DROPPED,Ajax Amsterdam,eredivisie,0.6917069149999999,0.022336576,0,0
30623,Niclas Thiede,26.0,DROPPED,SSV Ulm 1846,bundesliga_2,0.710514535,0.029307514,0,0
116134,Simon Spari,23.0,DROPPED,SK Austria Klagenfurt,bundesliga_austria,0.6016963049999999,0.012560417,0,0
8454,Guillaume Hubert,32.0,DROPPED,KV Oostende,belgian_pro_league,0.67107149,0.4046158,0,0
43097,Nick Gillekens,30.0,DROPPED,KVC Westerlo,belgian_pro_league,0.67107149,0.008390786,0,0
36195,Marko Ilic,28.0,DROPPED,KV Kortrijk,belgian_pro_league,0.67107149,0.0048182188,0,0
65783,Ben Voll,25.0,DROPPED,FC Viktoria Köln,bundesliga_3,0.557671055,0.512933,1,0
14864,Josip Posavec,30.0,DROPPED,Aalborg BK,superligaen,0.6607162449999999,0.15461451,0,0
43417,Rafael Romo,36.0,DROPPED,Oud-Heverlee Leuven,belgian_pro_league,0.67107149,0.006742217,0,0
52559,Moritz Schulze,24.0,DROPPED,Hallescher FC,bundesliga_3,0.557671055,0.06280554,0,0
33844,Thomas Dähne,32.0,DROPPED,Holstein Kiel,bundesliga_1,0.82647051,0.4660348,0,0
9586,Manuel Riemann,37.0,DROPPED,VfL Bochum,bundesliga_1,0.82647051,0.16563164,0,0
21371,Nick Marsman,35.0,DROPPED,Feyenoord Rotterdam,eredivisie,0.6917069149999999,0.6150412,1,0
38472,Jorn Brondeel,32.0,DROPPED,Willem II Tilburg,eredivisie,0.6917069149999999,0.32256854,0,0
7758,Yanick van Osch,28.0,DROPPED,Fortuna Sittard,eredivisie,0.6917069149999999,0.04097546,0,0
21494,Kostas Lamprou,34.0,DROPPED,RKC Waalwijk,eredivisie,0.6917069149999999,0.00968074,0,0
19571,Joël Drommel,29.0,DROPPED,FC Twente Enschede,eredivisie,0.6917069149999999,0.08388245,0,0
21322,Mattijs Branderhorst,32.0,DROPPED,NEC Nijmegen,eredivisie,0.6917069149999999,0.0031026646,0,0
9149,Nick Olij,30.0,DROPPED,Sparta Rotterdam,eredivisie,0.6917069149999999,0.021743737,0,0
21287,Tim Coremans,34.0,DROPPED,Sparta Rotterdam,eredivisie,0.6917069149999999,0.06336975,0,0
28737,Daan Reiziger,24.0,DROPPED,Vitesse Arnheim,eredivisie,0.6917069149999999,0.01312153,0,0
48277,Koen Bucker,29.0,DROPPED,Heracles Almelo,eredivisie,0.6917069149999999,0.8587671,1,0
21350,Sonny Stevens,33.0,DROPPED,SC Cambuur Leeuwarden,eredivisie,0.6917069149999999,0.066506684,0,0
32389,Florian Wiegele,24.0,DROPPED,Grazer AK 1902,bundesliga_austria,0.6016963049999999,0.025928741,0,0
54806,Michal Kukucka,23.0,DROPPED,AS Trencin,fortuna_liga_slovakia,0.528078685,0.051588558,0,0
536,Etrit Berisha,37.0,DROPPED,FC Empoli,serie_a,0.82,0.0062065255,0,0
1574,Thomas Didillon-Hödl,30.0,DROPPED,Cercle Brügge,belgian_pro_league,0.67107149,0.5282699,1,0
23016,Janis Blaswich,34.0,DROPPED,RasenBallsport Leipzig,bundesliga_1,0.82647051,0.012659132,0,0
14232,Ignacio de Arruabarrena,29.0,DROPPED,FC Arouca,primeira_liga,0.622191505,0.7185346,1,0
32379,Jan-Christoph Bartels,27.0,DROPPED,SV Waldhof Mannheim,bundesliga_3,0.557671055,0.047374286,0,0
23357,Marco Hiller,29.0,DROPPED,TSV 1860 München,bundesliga_3,0.557671055,0.083238706,0,0
3374,Guillermo Ochoa,40.0,DROPPED,US Salernitana 1919,serie_a,0.82,0.015601374,0,0
37389,Ofir Marciano,36.0,DROPPED,Feyenoord Rotterdam,eredivisie,0.6917069149999999,0.07344094,0,0
5309,Djordje Nikolic,28.0,DROPPED,Újpest FC,nemzeti_bajnoksag,0.53889144,0.5325329,1,0
66515,Elias Bördner,24.0,DROPPED,Alemannia Aachen,bundesliga_3,0.557671055,0.004043927,0,0
83562,Ivan Rehak,24.0,DROPPED,FK Zeleziarne Podbrezova,fortuna_liga_slovakia,0.528078685,0.05805711,0,0
12929,Ziga Frelih,28.0,DROPPED,Zemplin Michalovce,fortuna_liga_slovakia,0.528078685,0.0039014977,0,0
19595,Matus Hruska,31.0,DROPPED,FK Dukla Prag,fortuna_liga_slovakia,0.528078685,0.03395407,0,0
95980,Matej Luksch,27.0,DROPPED,MFK Skalica,fortuna_liga_slovakia,0.528078685,0.28977352,0,0
30320,Jakub Markovic,24.0,DROPPED,FC Banik Ostrau,fortuna_liga_slovakia,0.528078685,0.09994124,0,0
83563,Dominik Takac,27.0,DROPPED,Spartak Trnava,fortuna_liga_slovakia,0.528078685,0.01027313,0,0
79697,Yannick Pandor,24.0,DROPPED,US Boulogne,france_3,0.513178375,0.01999363,0,0
31719,Davor Matijas,26.0,DROPPED,Beerschot V.A.,belgian_pro_league,0.67107149,0.19165957,0,0
44468,Pierre Patron,28.0,DROPPED,RSC Charleroi,belgian_pro_league,0.67107149,0.056738134,0,0
54921,Mory Diaw,32.0,DROPPED,Clermont Foot 63,ligue1,0.7712210150000001,0.0022470024,0,0
106332,Zsombor Senkó,23.0,DROPPED,Zalaegerszegi TE FC,nemzeti_bajnoksag,0.53889144,0.39835757,0,0
21596,Joshua Smits,33.0,DROPPED,FK Bodø/Glimt,eliteserien,0.5777367099999999,0.576429,1,0
106974,Finn Böhmker,21.0,DROPPED,VfB Stuttgart II,regionalliga_suedwest,0.405667995,0.03028547,0,0
31667,Matej Kovar,25.0,DROPPED,Bayer 04 Leverkusen,bundesliga_1,0.82647051,0.020281147,0,0
5674,Luca Unbehaun,25.0,DROPPED,SC Verl,bundesliga_3,0.557671055,0.7337546,1,0
63980,Michel Witte,26.0,DROPPED,VfR Aalen,regionalliga_suedwest,0.405667995,0.54999715,1,0
28058,Simon Sluga,32.0,DROPPED,Maccabi Tel Aviv,ligat_haal,0.5,0.014438085,0,0
10254,Kevin Müller,34.0,DROPPED,1. FC Heidenheim 1846,bundesliga_1,0.82647051,0.0059625977,0,0
9448,Warner Hahn,33.0,DROPPED,Go Ahead Eagles Deventer,eredivisie,0.6917069149999999,0.035639953,0,0
29069,Ivan Filipovic,31.0,DROPPED,Paris FC,ligue2,0.61397649,0.8688176,1,0
73949,Dudu,27.0,DROPPED,FC Nordsjaelland,superligaen,0.6607162449999999,0.6926475,1,0
1768,Mathieu Michel,34.0,DROPPED,AC Ajaccio,ligue2,0.61397649,0.000894825,0,0
130814,Yannick Etile,25.0,DROPPED,FC Martigues,ligue2,0.61397649,0.045639977,0,0
19348,Mehdi Jeannin,34.0,DROPPED,Pau FC,ligue2,0.61397649,0.006031847,0,0
1382,Samuel Sahin-Radlinger,33.0,DROPPED,Almere City FC,eredivisie,0.6917069149999999,0.5188099,1,0
44642,Kjell Scherpen,26.0,DROPPED,Vitesse Arnheim,eredivisie,0.6917069149999999,0.85223204,1,0
49692,Tein Troost,24.0,DROPPED,NAC Breda,keuken_kampioen_divisie,0.433012,0.5999472,1,0
3460,Liam Bossin,29.0,DROPPED,FC Dordrecht,keuken_kampioen_divisie,0.433012,0.013379361,0,0
96075,Kjell Peersman,21.0,DROPPED,PSV Eindhoven II,keuken_kampioen_divisie,0.433012,0.6015914,1,0
2973,Sten Grytebust,36.0,DROPPED,Vejle Boldklub,superligaen,0.6607162449999999,0.06847458,0,0
13522,Oscar Hedvall,27.0,DROPPED,Viborg FF,superligaen,0.6607162449999999,0.024515629,0,0
607,Jacob Rinne,32.0,DROPPED,Aalborg BK,superligaen,0.6607162449999999,0.61152905,1,0
5059,Alexei Koselev,32.0,DROPPED,Fortuna Sittard,eredivisie,0.6917069149999999,0.25677392,0,0
42428,Shuichi Gonda,37.0,DROPPED,Shimizu S-Pulse,j1_league,0.614975735,0.08634569,0,0
5760,João Virgínia,26.0,DROPPED,SC Cambuur Leeuwarden,eredivisie,0.6917069149999999,0.23274101,0,0
15979,Bum-keun Song,28.0,DROPPED,Shonan Bellmare,j1_league,0.614975735,0.53806657,1,0
23159,Nico Mantl,26.0,DROPPED,Viborg FF,superligaen,0.6607162449999999,0.125663,0,0
22957,Lennart Moser,26.0,DROPPED,KAS Eupen,belgian_pro_league,0.67107149,0.44954377,0,0
51833,Daniel Schmidt,34.0,DROPPED,VV St. Truiden,belgian_pro_league,0.67107149,0.024238983,0,0
1030,Lukas Hradecky,36.0,DROPPED,Bayer 04 Leverkusen,bundesliga_1,0.82647051,0.0054065846,0,0
754,Kevin Trapp,35.0,DROPPED,Eintracht Frankfurt,bundesliga_1,0.82647051,0.017003026,0,0
115810,Albert Posiadala,23.0,DROPPED,Radomiak Radom,ekstraklasa,0.6288633,0.2964863,0,0
1671,Paul Bernardoni,28.0,DROPPED,Yverdon Sport FC,super_league_switzerland,0.6643794000000001,0.0009871799,0,0
1024,Phillip Menzel,27.0,DROPPED,SK Austria Klagenfurt,bundesliga_austria,0.6016963049999999,0.40928042,0,0
14982,Valentin Cojocaru,30.0,DROPPED,Oud-Heverlee Leuven,belgian_pro_league,0.67107149,0.5798549,1,0
6196,Franz Langhoff,26.0,DROPPED,KSV Hessen Kassel,regionalliga_suedwest,0.405667995,0.011284674,0,0
29103,Justin Ospelt,26.0,DROPPED,FSV Frankfurt,regionalliga_suedwest,0.405667995,0.0022228188,0,0
51597,Martin Fraisl,32.0,DROPPED,ADO Den Haag,eredivisie,0.6917069149999999,0.7090151,1,0
15931,Keisuke Osako,26.0,STAYED,Sanfrecce Hiroshima,j1_league,0.614975735,0.018642815,0,0
68272,Thijs Jansen,24.0,STAYED,SC Cambuur Leeuwarden,keuken_kampioen_divisie,0.433012,0.006512283,0,0
82844,Lucas Lund,25.0,STAYED,Viborg FF,superligaen,0.6607162449999999,0.019271689,0,0
32298,Mads Hedenstad,25.0,STAYED,Lillestrøm SK,eliteserien,0.5777367099999999,0.59246886,1,0
41425,Justin Hammel,25.0,STAYED,Grasshopper Club Zürich,super_league_switzerland,0.6643794000000001,0.014396889,0,0
94940,Pascal Loretz,22.0,STAYED,FC Luzern,super_league_switzerland,0.6643794000000001,0.16931692,0,0
103658,Nicolas Kristof,26.0,STAYED,SV 07 Elversberg,bundesliga_2,0.710514535,0.0270417,0,0
6322,Diogo Costa,26.0,STAYED,FC Porto,primeira_liga,0.622191505,0.040469427,0,0
52529,Tobe Leysen,24.0,STAYED,Oud-Heverlee Leuven,belgian_pro_league,0.67107149,0.016100623,0,0
30019,Marco Carnesecchi,25.0,STAYED,Atalanta Bergamo,serie_a,0.82,0.009136492,0,0
50035,Amir Saipi,25.0,STAYED,FC Lugano,super_league_switzerland,0.6643794000000001,0.0776855,0,0
55284,Yuya Oki,26.0,STAYED,Kashima Antlers,j1_league,0.614975735,0.00065591163,0,0
95002,Bartosz Mrozek,26.0,STAYED,Lech Posen,ekstraklasa,0.6288633,0.071700744,0,0
130671,Guillaume Restes,21.0,STAYED,FC Toulouse,ligue1,0.7712210150000001,0.004369803,0,0
26934,Julian Krahl,26.0,STAYED,1. FC Kaiserslautern,bundesliga_2,0.710514535,0.010969009,0,0
49785,Noah Atubolu,23.0,STAYED,SC Freiburg,bundesliga_1,0.82647051,0.06565988,0,0
30095,Adam Stejskal,23.0,STAYED,WSG Tirol,bundesliga_austria,0.6016963049999999,0.05303235,0,0
33244,Yehvann Diouf,26.0,STAYED,Stade Reims,ligue1,0.7712210150000001,0.010494344,0,0
52455,Lucas Chevalier,24.0,STAYED,LOSC Lille,ligue1,0.7712210150000001,0.010057965,0,0
67458,Beau Reus,24.0,STAYED,SK Beveren,challenger_pro_league,0.34851325,0.003906122,0,0
26655,Anatoliy Trubin,24.0,STAYED,Benfica Lissabon,primeira_liga,0.622191505,0.02625477,0,0
61633,Andrew,24.0,STAYED,Gil Vicente FC,primeira_liga,0.622191505,0.0077211526,0,0
65809,Noel Törnqvist,24.0,STAYED,Mjällby AIF,allsvenskan,0.579539565,0.019294163,0,0
54883,Marvin Keller,23.0,STAYED,FC Winterthur,super_league_switzerland,0.6643794000000001,0.008363641,0,0
4602,Mile Svilar,26.0,STAYED,AS Rom,serie_a,0.82,0.0056654094,0,0
96962,Philipp Schulze,23.0,STAYED,SC Verl,bundesliga_3,0.557671055,0.0052440055,0,0
112089,Tjark Ernst,22.0,STAYED,Hertha BSC,bundesliga_2,0.710514535,0.0044635865,0,0
31255,Niklas Hedl,24.0,STAYED,SK Rapid Wien,bundesliga_austria,0.6016963049999999,0.081773646,0,0
166253,Strahinja Manojlovic,23.0,STAYED,FK Javor-Matis Ivanjica,super_liga_srbije,0.34917809,0.0032867517,0,0
166143,Aleksandar Vulic,24.0,STAYED,FK Spartak Subotica,super_liga_srbije,0.34917809,0.6313836,1,0
117690,Kilian Nikièma,22.0,STAYED,ADO Den Haag,keuken_kampioen_divisie,0.433012,0.04965279,0,0
6573,Ron-Thorben Hoffmann,26.0,STAYED,Eintracht Braunschweig,bundesliga_2,0.710514535,0.12852243,0,0
49491,Elia Caprile,24.0,STAYED,Cagliari Calcio,serie_a,0.82,0.0035804983,0,0
65894,Xavier Dziekonski,22.0,STAYED,Korona Kielce,ekstraklasa,0.6288633,0.028601274,0,0
26867,Marcin Bulka,26.0,STAYED,OGC Nizza,ligue1,0.7712210150000001,0.052211024,0,0
30947,Sander Tangvik,23.0,STAYED,Rosenborg BK,eliteserien,0.5777367099999999,0.0045860074,0,0
29092,Matija Orbanic,25.0,STAYED,NK Bravo,prva_liga,0.383098135,0.08309155,0,0
68172,Kacper Tobiasz,23.0,STAYED,Legia Warschau,ekstraklasa,0.6288633,0.0062306244,0,0
52335,Lovro Majkic,26.0,STAYED,NK Istra 1961,hnl_1,0.507882825,0.0017265946,0,0
75844,Pepijn van de Merbel,23.0,STAYED,FC Den Bosch,keuken_kampioen_divisie,0.433012,0.030729612,0,0
13272,Elías Ólafsson,26.0,STAYED,FC Midtjylland,superligaen,0.6607162449999999,0.1651744,0,0
53199,Stefano Turati,24.0,STAYED,Frosinone Calcio,serie_a,0.82,0.0037389158,0,0
77555,Jonmi Magunagoitia,25.0,STAYED,SD Eibar,laliga2,0.6,0.028772753,0,0
52553,Leo Kokubo,25.0,STAYED,VV St. Truiden,belgian_pro_league,0.67107149,0.077122994,0,0
116838,Ștefan Târnovanu,25.0,STAYED,FCSB,superliga_romania,0.456571,0.0070395493,0,0
32521,Balsa Popovic,25.0,STAYED,OFK Belgrad,super_liga_srbije,0.34917809,0.22923973,0,0
87731,Matevz Vidovsek,26.0,STAYED,NK Olimpija Ljubljana,prva_liga,0.383098135,0.036952753,0,0
136441,Dmytro Ledviy,22.0,STAYED,Rukh Lviv,premier_liga_ukraine,0.401354885,0.38068277,0,0
31954,Mads Hermansen,25.0,STAYED,Bröndby IF,superligaen,0.6607162449999999,0.5414508,1,0
32300,Kristoffer Klaesson,25.0,STAYED,Vålerenga Fotball,eliteserien,0.5777367099999999,0.03588768,0,0
31848,Senne Lammens,23.0,STAYED,Royal Antwerpen FC,belgian_pro_league,0.67107149,0.026677152,0,0
90013,Max Böhnke,22.0,STAYED,SV Schalding-Heining,regionalliga_bayern,0.28719256,0.012511191,0,0
32227,Emil Ødegaard,26.0,STAYED,KFUM-Kameratene Oslo,eliteserien,0.5777367099999999,0.35485855,0,0
68015,Sullivan Péan,26.0,STAYED,FC Villefranche-Beaujolais,france_3,0.513178375,0.0039762845,0,0
115946,Nadav Zamir,24.0,STAYED,Hapoel Jerusalem,ligat_haal,0.5,0.043081354,0,0
117345,Oleksandr Saputin,22.0,STAYED,Zorya Lugansk,premier_liga_ukraine,0.401354885,0.1503959,0,0
87653,Omer Nir'on,24.0,STAYED,Maccabi Netanya,ligat_haal,0.5,0.0060066185,0,0
131301,Mamadou Diop,26.0,STAYED,Grenoble Foot 38,ligue2,0.61397649,0.006348877,0,0
75802,Bill Lathouwers,26.0,STAYED,RWD Molenbeek,challenger_pro_league,0.34851325,0.0037828116,0,0
31783,Nikolas Polster,23.0,STAYED,Wolfsberger AC,bundesliga_austria,0.6016963049999999,0.07897495,0,0
120170,Niv Eliasi,24.0,STAYED,Hapoel Beer Sheva,ligat_haal,0.5,0.033968177,0,0
105010,Slawomir Abramowicz,21.0,STAYED,Jagiellonia Bialystok,ekstraklasa,0.6288633,0.019533517,0,0
74966,Rodrigo Formento,26.0,STAYED,Mushuc Runa SC,liga_pro_ecuador,0.4,0.0027658918,0,0
26680,Celton Biai,25.0,STAYED,FC Dordrecht,keuken_kampioen_divisie,0.433012,0.007506836,0,0
50137,Kwang-yeon Lee,26.0,STAYED,Gangwon FC,k_league_1,0.55,0.06701384,0,0
56319,Kacper Trelowski,22.0,STAYED,Rakow Czestochowa,ekstraklasa,0.6288633,0.19753984,0,0
221526,Mohammed Abu Nil,24.0,STAYED,Ihud Bnei Sachnin,ligat_haal,0.5,0.007466931,0,0
75651,Sem Westerveld,23.0,STAYED,MVV Maastricht,keuken_kampioen_divisie,0.433012,0.020684531,0,0
115907,Janis Beks,23.0,STAYED,BFC Daugavpils,virsliga,0.17575453,0.4492224,0,0
68207,Andreas Jungdal,24.0,STAYED,KVC Westerlo,belgian_pro_league,0.67107149,0.0008639242,0,0
27170,Mads Kikkenborg,26.0,STAYED,Lyngby BK,superligaen,0.6607162449999999,0.026616681,0,0
141179,Ewen Jaouen,20.0,STAYED,Stade Reims,ligue2,0.61397649,0.040579643,0,0
103873,Magnus Sjøeng,23.0,STAYED,Vålerenga Fotball,eliteserien,0.5777367099999999,0.02124161,0,0
66798,Charly Jan,26.0,STAYED,FC Bourg-Péronnas 01,france_3,0.513178375,0.3117734,0,0
117276,Samo Pridgar,23.0,STAYED,NK Radomlje,prva_liga,0.383098135,0.2443186,0,0
78949,Gino Santilli,24.0,STAYED,Cerro Largo FC,primera_division_paraguay,0.4,0.008478458,0,0
52101,João Gonçalves,25.0,STAYED,Boavista Porto FC,primeira_liga,0.622191505,0.006194493,0,0
165490,Ivan Pakholyuk,21.0,STAYED,Kolos Kovalivka,premier_liga_ukraine,0.401354885,0.0036503808,0,0
28579,Cezary Miszta,24.0,STAYED,Rio Ave FC,primeira_liga,0.622191505,0.016917696,0,0
117717,Ties Wieggers,23.0,STAYED,De Graafschap Doetinchem,keuken_kampioen_divisie,0.433012,0.085666634,0,0
83207,Lovro Stubljar,21.0,STAYED,NK Domzale,prva_liga,0.383098135,0.004607103,0,0
103884,Jerik von der Felsen,21.0,STAYED,FC-Astoria Walldorf,regionalliga_suedwest,0.405667995,0.2801749,0,0
53710,Oleksandr Kemkin,23.0,STAYED,Karpaty Lviv,premier_liga_ukraine,0.401354885,0.00091841933,0,0
49669,Lukas Hornicek,23.0,STAYED,SC Braga,primeira_liga,0.622191505,0.10910831,0,0
95010,Filip Majchrowicz,26.0,STAYED,Radomiak Radom,ekstraklasa,0.6288633,0.055096287,0,0
3051,Maxime Delanghe,24.0,STAYED,Cercle Brügge,belgian_pro_league,0.67107149,0.00241351,0,0
144946,Danylo Varakuta,24.0,STAYED,Chornomorets Odessa,premier_liga_ukraine,0.401354885,0.0056604315,0,0
146070,Zeljko Samcovic,23.0,STAYED,FK Novi Pazar,super_liga_srbije,0.34917809,0.17535424,0,0
30285,Oliver Dovin,23.0,STAYED,Hammarby IF,allsvenskan,0.579539565,0.5116201,1,0
113424,Maciej Kikolski,22.0,STAYED,Radomiak Radom,ekstraklasa,0.6288633,0.0019519532,0,0
106440,Martin Delavallée,21.0,STAYED,RSC Charleroi,belgian_pro_league,0.67107149,0.3978067,0,0
109353,Elias Bethke,22.0,STAYED,FC Energie Cottbus,bundesliga_3,0.557671055,0.08399388,0,0
8182,Jakob Tånnander,25.0,STAYED,IK Sirius,allsvenskan,0.579539565,0.1689123,0,0
66684,Nikola Cavlina,23.0,STAYED,NK Lokomotiva Zagreb,hnl_1,0.507882825,0.026658235,0,0
45963,Lucas Margueron,25.0,STAYED,RFC Seraing,challenger_pro_league,0.34851325,0.37920496,0,0
199882,Lazar Balevic,18.0,STAYED,FK Napredak Krusevac,super_liga_srbije,0.34917809,0.08458495,0,0
48986,Samuel Petras,26.0,STAYED,ETO FC Győr,nemzeti_bajnoksag,0.53889144,0.013401125,0,0
75872,Robin Roefs,23.0,STAYED,NEC Nijmegen,eredivisie,0.6917069149999999,0.003834352,0,0
114827,Elis Bishesari,20.0,STAYED,IFK Göteborg,allsvenskan,0.579539565,0.0033719684,0,0
3706,Mateusz Kochalski,25.0,STAYED,Stal Mielec,ekstraklasa,0.6288633,0.024156705,0,0
73584,Oliwier Zych,21.0,STAYED,Puszcza Niepolomice,ekstraklasa,0.6288633,0.0028777118,0,0
104059,Max Weiß,21.0,STAYED,Karlsruher SC,bundesliga_2,0.710514535,0.061514325,0,0
103210,Szymon Weirauch,22.0,STAYED,Lechia Gdansk,ekstraklasa,0.6288633,0.0007201064,0,0
28573,Sharif Kaiuf,24.0,STAYED,Maccabi Haifa,ligat_haal,0.5,0.00384359,0,0
148849,Kewin Komar,22.0,STAYED,Puszcza Niepolomice,ekstraklasa,0.6288633,0.019172886,0,0
48319,Timothy Fayulu,26.0,STAYED,FC Sion,super_league_switzerland,0.6643794000000001,0.10775816,0,0
99699,Kiril Fesyun,23.0,STAYED,Kolos Kovalivka,premier_liga_ukraine,0.401354885,0.1075068,0,0
83295,Pablo Campos,23.0,STAYED,FC Cartagena,laliga2,0.6,0.0013869479,0,0
83267,Lucas Lavallée,23.0,STAYED,LB Châteauroux,france_3,0.513178375,0.025339412,0,0
107163,Christian Rust,21.0,STAYED,SC Weiche Flensburg 08,regionalliga_nord,0.26403716,0.015255854,0,0
70485,Lautaro Amadé,26.0,STAYED,Racing Club de Montevideo,primera_division_paraguay,0.4,0.013063744,0,0
111797,Bruno Antúnez,23.0,STAYED,CA Boston River,primera_division_paraguay,0.4,0.13577804,0,0
141296,Matthias Pieklak,19.0,STAYED,Lommel SK,challenger_pro_league,0.34851325,0.0677864,0,0
90186,Doğan Alemdar,23.0,STAYED,ESTAC Troyes,ligue2,0.61397649,0.91365176,1,0
27226,Yevgeniy Kucherenko,26.0,STAYED,LNZ Cherkasy,premier_liga_ukraine,0.401354885,0.01131807,0,0
67423,Luiz Júnior,25.0,STAYED,FC Famalicão,primeira_liga,0.622191505,0.18821722,0,0
47150,Ruslan Neshcheret,24.0,STAYED,Dynamo Kiew,premier_liga_ukraine,0.401354885,0.22269481,0,0
75094,Fabrizio Correa,25.0,STAYED,CA River Plate Montevideo,primera_division_paraguay,0.4,0.009427139,0,0
50130,Mauro Silveira,25.0,STAYED,Montevideo Wanderers,primera_division_paraguay,0.4,0.44793856,0,0
57884,Mathieu Patouillet,22.0,STAYED,FC Sochaux-Montbéliard,france_3,0.513178375,0.057597034,0,0
149152,Filip Sidklev,21.0,STAYED,IF Brommapojkarna,allsvenskan,0.579539565,0.06519567,0,0
63800,David Richter,26.0,STAYED,TSV 1860 München,bundesliga_3,0.557671055,0.022384536,0,0
3970,Christian Früchtl,26.0,STAYED,FK Austria Wien,bundesliga_austria,0.6016963049999999,0.8423811,1,0
52990,Joon-hong Kim,22.0,STAYED,Gimcheon Sangmu,k_league_1,0.55,0.29660773,0,0
106643,Franko Kolic,23.0,STAYED,NK Istra 1961,hnl_1,0.507882825,0.006070616,0,0
3822,Mees Bakker,25.0,STAYED,De Graafschap Doetinchem,keuken_kampioen_divisie,0.433012,0.02119296,0,0
114869,Luka Lijeskic,21.0,STAYED,FK Radnicki 1923 Kragujevac,super_liga_srbije,0.34917809,0.07504894,0,0
13027,Djordje Petrovic,26.0,STAYED,RC Straßburg Alsace,ligue1,0.7712210150000001,0.21419762,0,0
27624,Togo Umeda,25.0,STAYED,Shimizu S-Pulse,j1_league,0.614975735,0.058073997,0,0
75225,Luca Giossa,25.0,STAYED,Miramar Misiones,primera_division_paraguay,0.4,0.005836407,0,0
53372,Masato Sasaki,23.0,STAYED,Kashiwa Reysol,j1_league,0.614975735,0.1640203,0,0
15146,Federico Ravaglia,26.0,STAYED,FC Bologna,serie_a,0.82,0.0047379294,0,0
180348,Robin Wallinder,26.0,STAYED,Östers IF,allsvenskan,0.579539565,0.0012202163,0,0
