rank,kpi_name,label,consensus_weight,category,direction,p_value,effect_size,xgb_importance,rf_importance,perm_importance,mutual_info,definition,parent_kpi,context
230,PXT_ATTACK,PXT Attack,0.0018464976591885181,Base KPI,higher,0.13321404315485996,0.22491148311295145,0.0012174097,0.0023507950329080276,0.0,0.0,Influence on the change in one's own goal threat while the team is in the attacking phase.,,
231,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OWN_BOX,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OWN_BOX,0.0018449136335917738,Contextual (UNSUCCESSFUL_PASSES),higher,0.6836238130021772,0.17258637612989589,0.0,0.00023994859978521276,0.0,0.016504017807907445,,UNSUCCESSFUL_PASSES,Own Box
232,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IB,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IB,0.0018429939064324452,Contextual (BYPASSED_OPPONENTS),higher,0.70423409573108,0.055269626927520306,0.0003039865,0.0006202198342106066,0.0,0.025434963972009728,,BYPASSED_OPPONENTS,In-Behind Central Zone
233,BALL_WIN_NUMBER_BY_ACTION_CATCH,BALL_WIN_NUMBER_BY_ACTION_CATCH,0.0018400748903705268,Contextual (BALL_WIN_NUMBER),higher,0.10006520612336771,0.12569650692924944,0.00028721118,0.0025682534733985902,0.0,0.012596001922506872,,BALL_WIN_NUMBER,Catch
234,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_IB,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_IB,0.001838937796959025,Contextual (BALL_LOSS_REMOVED_TEAMMATES),higher,0.13702715677193789,0.21987360408845213,0.0013673016,0.0012648267820080633,0.0,0.0031009160879307274,,BALL_LOSS_REMOVED_TEAMMATES,In-Behind Central Zone
235,BYPASSED_DEFENDERS_AT_PHASE_SET_PIECE,BYPASSED_DEFENDERS_AT_PHASE_SET_PIECE,0.0018360760330631322,Contextual (BYPASSED_DEFENDERS),higher,0.08132607126257149,0.17962397371357477,0.0015021854,0.0029436099057927336,0.0,0.001211551434801228,,BYPASSED_DEFENDERS,Set Piece Phase
236,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_WING,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_WING,0.0018355232337727097,Contextual (BALL_LOSS_REMOVED_TEAMMATES),higher,0.5372149282937442,0.07993093681726722,0.00207453,0.0018573669435449516,0.0,0.011907932423955936,,BALL_LOSS_REMOVED_TEAMMATES,Right Wing
237,DEFENSIVE_TOUCHES_IN_LANE_RIGHT_HALF_SPACE,DEFENSIVE_TOUCHES_IN_LANE_RIGHT_HALF_SPACE,0.0018131564051638825,Contextual (DEFENSIVE_TOUCHES),higher,0.0853676770525558,0.20122613655118968,0.0015004801,0.0025239563888131687,0.0,0.0,,DEFENSIVE_TOUCHES,Right Half-Space
238,BYPASSED_DEFENDERS_BY_ACTION_GOAL_KICK,BYPASSED_DEFENDERS_BY_ACTION_GOAL_KICK,0.0018108559070098467,Contextual (BYPASSED_DEFENDERS),higher,0.15708977929483667,0.1606631024402978,0.0011354245,0.0013915413798475382,0.0,0.008871526354906178,,BYPASSED_DEFENDERS,Goal Kick
239,BYPASSED_DEFENDERS_BY_ACTION_CHIPPED_PASS,BYPASSED_DEFENDERS_BY_ACTION_CHIPPED_PASS,0.0018093103579420863,Contextual (BYPASSED_DEFENDERS),lower,0.8675160534964905,0.006876520207973791,0.0026821601,0.0014132245073833073,0.0,0.017420158702723176,,BYPASSED_DEFENDERS,Chipped/Lofted Pass
240,BYPASSED_OPPONENTS_BY_ACTION_CHIPPED_PASS,BYPASSED_OPPONENTS_BY_ACTION_CHIPPED_PASS,0.0018052918270464366,Contextual (BYPASSED_OPPONENTS),higher,0.41764205384281605,0.06630178276041858,0.0016661064,0.002409027891145186,0.0,0.012620630488086704,,BYPASSED_OPPONENTS,Chipped/Lofted Pass
241,DEF_PXT_FOUL,DEF_PXT_FOUL,0.0018049353114516888,Base KPI,lower,0.2790185441827292,0.09069892576763214,0.0028830129,0.0018868988617037656,0.0,0.006934323135092235,The change in the threat of conceding due to a foul.,,
242,BYPASSED_OPPONENTS_TO_PACKING_ZONE_WL,BYPASSED_OPPONENTS_TO_PACKING_ZONE_WL,0.0017969943160419902,Contextual (BYPASSED_OPPONENTS),higher,0.1524866498328271,0.17194990719142847,0.00014750933,0.0017435592604200115,0.0,0.010434983587442881,,BYPASSED_OPPONENTS,Wide Left Zone
243,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_WING,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_WING,0.0017925417179040003,Contextual (BYPASSED_DEFENDERS),lower,0.5343606647853805,0.10982516303305806,0.0005469268,0.0008536935265650528,0.0,0.017510385584983412,,BYPASSED_DEFENDERS,Right Wing
244,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_AM,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_AM,0.0017895211503022148,Contextual (BYPASSED_OPPONENTS_NUMBER),lower,0.6485954023370434,0.10066550469196656,0.001234685,0.0019916850702197805,0.0,0.012037037435849607,,BYPASSED_OPPONENTS_NUMBER,Attacking-Mid Zone
245,OPP_PXT_SETPIECE,Set pieces (Opponent Threat),0.0017879127280405402,Base KPI,lower,0.03706564958001338,0.16987418571900775,0.0008277546,0.004237403120831075,0.0,0.0,"The increase of the goal threat through a ball reception (only positive changes). PXT_REC is not a direct part of the pxT model, because in the pxT model the passer or the set-piece executing player gets the credit for the successful pass/set-piece. We created this KPI anyway so that you can split t",,
246,BYPASSED_OPPONENTS_TO_PACKING_ZONE_CM,BYPASSED_OPPONENTS_TO_PACKING_ZONE_CM,0.0017810584905315482,Contextual (BYPASSED_OPPONENTS),higher,0.38230703235068586,0.08428682807677963,0.0029539207,0.0012023227716730998,0.0,0.008946391845016333,,BYPASSED_OPPONENTS,Centre-Mid Zone
247,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_OUT_OF_POSSESSION,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_OUT_OF_POSSESSION,0.0017723409542782335,Contextual (BALL_WIN_ADDED_TEAMMATES_DEFEN),lower,0.3997251117181354,0.08047871728424477,0.0019953307,0.0011893905274624704,0.0,0.013078043548462537,,BALL_WIN_ADDED_TEAMMATES_DEFENDERS,In Possession Phase
248,SUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,SUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,0.0017713049923322492,Contextual (SUCCESSFUL_PASSES),higher,0.8922374464617152,0.07170351435271079,0.0050598914,0.001673045965435615,0.0,0.0,,SUCCESSFUL_PASSES,Right Wing
249,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_LEFT_HALF_SPACE,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_LEFT_HALF_SPACE,0.0017711691546399993,Contextual (BALL_WIN_REMOVED_OPPONENTS),lower,0.08525901731254769,0.21407357884202868,0.0,0.000542586205043041,0.0,0.010187598276679255,,BALL_WIN_REMOVED_OPPONENTS,Left Half-Space
250,OFFENSIVE_TOUCHES_IN_PITCH_POSITION_OWN_BOX,OFFENSIVE_TOUCHES_IN_PITCH_POSITION_OWN_BOX,0.001767413221939465,Contextual (OFFENSIVE_TOUCHES),higher,0.11925557066590486,0.24028131121150184,0.0005319187,0.002295872003005781,0.0,0.0,,OFFENSIVE_TOUCHES,Own Box
251,OFFENSIVE_TOUCHES_BY_ACTION_AVAILABILITY_IN_THE_BACK,OFFENSIVE_TOUCHES_BY_ACTION_AVAILABILITY_IN_THE_BACK,0.001762724783736044,Contextual (OFFENSIVE_TOUCHES),higher,0.03326809860660424,0.29610437641408044,0.0,0.0012148109636156055,0.0,0.0,,OFFENSIVE_TOUCHES,Availability in the Back
252,BYPASSED_OPPONENTS_TO_LANE_RIGHT_HALF_SPACE,BYPASSED_OPPONENTS_TO_LANE_RIGHT_HALF_SPACE,0.0017577499796894837,Contextual (BYPASSED_OPPONENTS),higher,0.13965077267871082,0.12094218295995197,0.0008174124,0.0019514386888429569,0.0,0.011300822329006754,,BYPASSED_OPPONENTS,Right Half-Space
253,BYPASSED_OPPONENTS_TO_PACKING_ZONE_AM,BYPASSED_OPPONENTS_TO_PACKING_ZONE_AM,0.001748761224766413,Contextual (BYPASSED_OPPONENTS),lower,0.8921602356675633,0.07844389722597536,0.0030712553,0.0026988160498901542,0.0,0.0038140854330586116,,BYPASSED_OPPONENTS,Attacking-Mid Zone
254,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_FBL,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_FBL,0.001747291735152839,Contextual (UNSUCCESSFUL_PASSES),higher,0.6253314523455998,0.0685485223182659,0.00059693574,0.001125790018202632,0.0,0.019634601332118473,,UNSUCCESSFUL_PASSES,Full-Back Left Zone
255,SHOT_XG_FROM_PASSES,Shot xG from Passes,0.0017451111673937039,Base KPI,higher,0.9579475273239767,0.06807293499572598,0.0051157484,0.001557721492503121,0.0,0.0,Shot xG from Passes measures the total expected goals (xG) generated from shots that directly followed a player’s passes. The model does not estimate probabilities itself — it simply assigns the xG value of each shot to the pass that created it. All passes that directly lead to a shot are included; ,,
256,BALL_WIN_NUMBER_BY_ACTION_INTERCEPTION,BALL_WIN_NUMBER_BY_ACTION_INTERCEPTION,0.0017424937918056659,Contextual (BALL_WIN_NUMBER),lower,0.28400226683825947,0.12023383492937442,0.0,0.0,0.0,0.020435454178050705,,BALL_WIN_NUMBER,Interception
257,NEUTRAL_PASSES_TO_LANE_CENTER,NEUTRAL_PASSES_TO_LANE_CENTER,0.001735505338823263,Contextual (NEUTRAL_PASSES),lower,0.17284015996697222,0.1933717907436523,0.00023422115,0.0025748071299140497,0.0,0.004303369923948086,,NEUTRAL_PASSES,Centre
258,SUCCESSFUL_PASSES_TO_PACKING_ZONE_IBWL,SUCCESSFUL_PASSES_TO_PACKING_ZONE_IBWL,0.0017229719293613266,Contextual (SUCCESSFUL_PASSES),higher,0.8858127302351985,0.16966077847155656,0.0,0.0,0.0,0.015283972444228633,,SUCCESSFUL_PASSES,In-Behind Wide Left Zone
259,PXT_SETPIECE_PRO,Progressive set pieces,0.0017221870783336274,Base KPI,lower,0.18280243348065817,0.0923373500605214,0.0014440173,0.0017844297531049498,0.0,0.011397423957166142,Sub-KPI of PXT_SETPIECE. The positive change in one´s goal threat through set-pieces. Every set-piece that increases your goal-goal threat counts here. This also includes set-pieces that end with the opponent if the goal threat is higher after the pass than before the pass.,,
260,BALL_WIN_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,BALL_WIN_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0017195262276087449,Contextual (BALL_WIN_NUMBER),higher,0.04092075815761236,0.11828110292289203,0.0019403985,0.0027411357555072536,0.0,0.003863363234846595,,BALL_WIN_NUMBER,Second Third
261,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IB,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IB,0.0017184193757834403,Contextual (BALL_WIN_ADDED_TEAMMATES),lower,0.6743022906436027,0.1033729836558926,0.0021771835,0.0025034599526674666,0.0,0.00506429407612452,,BALL_WIN_ADDED_TEAMMATES,In-Behind Central Zone
262,BALL_WIN_ADDED_TEAMMATES_DEFENDERS,Ball Win Added Teammates Defenders,0.0017154987021412433,Base KPI,higher,0.7690064703173279,0.036407007886298644,0.0010194302,0.0030360631161401906,0.0,0.014545279843983572,"This is similar to the KPI “Added Teammates"", but exclusively relates to the teammate defenders (deepest 5 players from own team) who can still defend their goal. If an opposing striker runs freely towards goal, & a defender wins the ball and brings all 5 previously bypassed defenders back into the ",,
263,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_LEFT_WING,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_LEFT_WING,0.00170971983871015,Contextual (BALL_LOSS_REMOVED_TEAMMATES),lower,0.6185258115252412,0.02608588254713768,0.0007379371,0.0016104198365545254,0.0,0.02098925620224734,,BALL_LOSS_REMOVED_TEAMMATES,Left Wing
264,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_MIDDLE_THIRD,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_MIDDLE_THIRD,0.0016913189497002711,Contextual (UNSUCCESSFUL_PASSES),lower,0.2628522160797624,0.13119263286724006,0.0007661851,0.0018093455051352465,0.0,0.00973056138651307,,UNSUCCESSFUL_PASSES,Second Third
265,DEF_PXT_ACTIVE,Active actions (Defensive Threat),0.0016816115874345064,Base KPI,higher,0.9350687149166546,0.034022134150553544,0.0005926362,0.0017431960073614461,0.0,0.019880058363034525,"The change in the threat of conceding by active actions like passes, dribbles, set pieces and blocks.",,
266,BYPASSED_OPPONENTS_MIDFIELD,Bypassed Midfielders,0.0016806504878522795,Base KPI,higher,0.6183767769144977,0.07812518007087375,0.0014955603,0.0011659550062569247,0.0,0.013714454732651538,Sum of the bypassed midfield players. Midfielders are all outfield players who are not among the last 5 players (defenders) or front 2 players (strikers) in the respective match scenario.,,
267,BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_OUT_OF_POSSESSION,BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_OUT_OF_POSSESSION,0.001672599337589129,Contextual (BALL_WIN_REMOVED_OPPONENTS),higher,0.49167715505721743,0.21344203118255237,0.00032150152,0.0006075774481546982,0.0,0.006930091296075247,,BALL_WIN_REMOVED_OPPONENTS,In Possession Phase
268,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,0.001671167937769132,Contextual (BALL_WIN_ADDED_TEAMMATES),higher,0.7138363698808142,0.06943945470233005,0.0025341597,0.0012500880221409723,0.0,0.009914561091739715,,BALL_WIN_ADDED_TEAMMATES,Opponent Box
269,REVERSE_PLAY_NUMBER,Reverse Play Number,0.0016698864844255986,Base KPI,higher,0.15697208337371718,0.010951482007379028,0.001052027,0.0032423767273338355,0.0,0.01540296692577181,Number of passes that bring previously bypassed opponents back into the game.,,
270,OFFENSIVE_TOUCHES_IN_LANE_LEFT_WING,OFFENSIVE_TOUCHES_IN_LANE_LEFT_WING,0.001666656046561091,Contextual (OFFENSIVE_TOUCHES),higher,0.1944245651554214,0.24340437958991332,0.00065854675,0.0008332270710031779,0.0,0.001852561861782176,,OFFENSIVE_TOUCHES,Left Wing
271,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_FBL,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_FBL,0.0016626429622038396,Contextual (BALL_WIN_ADDED_TEAMMATES),lower,0.29791570941819046,0.08321973132991127,0.000788464,0.001221448888934509,0.0,0.015581515602499652,,BALL_WIN_ADDED_TEAMMATES,Full-Back Left Zone
272,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_HALF_SPACE,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_HALF_SPACE,0.001645840910995092,Contextual (BALL_LOSS_REMOVED_TEAMMATES),lower,0.532990960565447,0.006401753368978237,0.0049990015,0.0023090727909613495,0.0,0.0022997059382450225,,BALL_LOSS_REMOVED_TEAMMATES,Right Half-Space
273,OFFENSIVE_TOUCHES_AT_PHASE_IN_POSSESSION,OFFENSIVE_TOUCHES_AT_PHASE_IN_POSSESSION,0.0016425845535088042,Contextual (OFFENSIVE_TOUCHES),higher,0.046905892634188914,0.2805323672735832,0.0,0.0009875368628249853,0.0,0.0,,OFFENSIVE_TOUCHES,In Possession Phase
274,SUCCESSFUL_PASSES_TO_PACKING_ZONE_FBR,SUCCESSFUL_PASSES_TO_PACKING_ZONE_FBR,0.0016364408575156538,Contextual (SUCCESSFUL_PASSES),higher,0.5348524426157537,0.18369764632346708,0.0018297633,0.0015898829671978211,0.0,0.0,,SUCCESSFUL_PASSES,Full-Back Right Zone
275,NEUTRAL_PASSES_AT_PHASE_ATTACKING_TRANSITION,NEUTRAL_PASSES_AT_PHASE_ATTACKING_TRANSITION,0.0016356173338729133,Contextual (NEUTRAL_PASSES),higher,0.2709125358078316,0.19574331353247787,0.0017861322,0.0012645499347256903,0.0,0.0,,NEUTRAL_PASSES,Attacking Transition Phase
276,UNSUCCESSFUL_PASSES_FROM_LANE_LEFT_WING,UNSUCCESSFUL_PASSES_FROM_LANE_LEFT_WING,0.0016251252542950033,Contextual (UNSUCCESSFUL_PASSES),lower,0.11666894461765315,0.06699845790936426,0.0030789878,0.0006326902636062122,0.0,0.009005879949804507,,UNSUCCESSFUL_PASSES,Left Wing
277,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_WR,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_WR,0.0016250447566620108,Contextual (BALL_WIN_ADDED_TEAMMATES),higher,0.8091425200928216,0.029503152500155425,0.002033724,0.0018549533368517124,0.0,0.013093208666626222,,BALL_WIN_ADDED_TEAMMATES,Wide Right Zone
278,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_CENTER,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_CENTER,0.0016217599592241135,Contextual (BALL_LOSS_REMOVED_TEAMMATES),lower,0.5180954562035709,0.12433581155520412,0.0023129242,0.0025726468416600885,0.0,0.0004878905183016702,,BALL_LOSS_REMOVED_TEAMMATES,Centre
279,SUCCESSFUL_PASSES_TO_PACKING_ZONE_WL,SUCCESSFUL_PASSES_TO_PACKING_ZONE_WL,0.0016180429658144493,Contextual (SUCCESSFUL_PASSES),higher,0.21757403912348738,0.17597512906341473,0.0016521858,0.001954958760880029,0.0,0.0,,SUCCESSFUL_PASSES,Wide Left Zone
280,SUCCESSFUL_PASSES_TO_LANE_RIGHT_WING,SUCCESSFUL_PASSES_TO_LANE_RIGHT_WING,0.0016099238754526683,Contextual (SUCCESSFUL_PASSES),higher,0.37916057328054464,0.1881066838533655,0.0013879787,0.0018723695008372868,0.0,0.0,,SUCCESSFUL_PASSES,Right Wing
281,BALL_LOSS_REMOVED_TEAMMATES_TO_PITCH_POSITION_OWN_BOX,BALL_LOSS_REMOVED_TEAMMATES_TO_PITCH_POSITION_OWN_BOX,0.0016082606665915732,Contextual (BALL_LOSS_REMOVED_TEAMMATES),higher,0.5044401816789175,0.11014814396412197,0.0011231765,0.001193468082278726,0.0,0.01069993638088551,,BALL_LOSS_REMOVED_TEAMMATES,Own Box
282,PXT_SETPIECE_AT_PXT_PHASE_ATTACK,PXT_SETPIECE_AT_PXT_PHASE_ATTACK,0.0016044248523814657,Contextual (PXT_SETPIECE),lower,0.310281383604868,0.05735040062789109,0.0007899832,0.0014182115305004265,0.0,0.016402582043221203,,PXT_SETPIECE,Offensive
283,REVERSE_PLAY_NUMBER_AT_PHASE_IN_POSSESSION,REVERSE_PLAY_NUMBER_AT_PHASE_IN_POSSESSION,0.0015928960513006817,Contextual (REVERSE_PLAY_NUMBER),lower,0.008557767035343717,0.19193566597751566,0.0016331701,0.0013298425349730597,0.0,0.0,,REVERSE_PLAY_NUMBER,In Possession Phase
284,REVERSE_PLAY_NUMBER_AT_PHASE_SET_PIECE,REVERSE_PLAY_NUMBER_AT_PHASE_SET_PIECE,0.0015776181356860325,Contextual (REVERSE_PLAY_NUMBER),higher,0.5389790560944216,0.2680484685341657,0.0,0.0,0.0,0.0030682568410111966,,REVERSE_PLAY_NUMBER,Set Piece Phase
285,PXT_OTHER,Other,0.0015750223104494727,Base KPI,higher,0.4337363470468736,0.07772903376338351,0.0011883498,0.002072190802397524,0.0,0.010248914655110353,The change in a team's goal threat due to actions that can't be attributed to a player. It consists of 'OPP_PXT_SHOT' and 'OPP_PXT_NOVIDEO'.,,
286,NEUTRAL_PASSES_TO_PITCH_POSITION_OWN_BOX,NEUTRAL_PASSES_TO_PITCH_POSITION_OWN_BOX,0.0015721710207440784,Contextual (NEUTRAL_PASSES),lower,0.09510691133229798,0.18015057333650183,0.00034442928,0.0009875670688365482,0.0,0.007039890562413831,,NEUTRAL_PASSES,Own Box
287,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_SECOND_BALL,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_SECOND_BALL,0.0015645711543663982,Contextual (BALL_WIN_ADDED_TEAMMATES_DEFEN),higher,0.33801993903523564,0.23449223641548494,0.00066156033,0.0010997168747036508,0.0,0.0,,BALL_WIN_ADDED_TEAMMATES_DEFENDERS,Second Ball Phase
288,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_AM,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_AM,0.001562466127510272,Contextual (BALL_LOSS_REMOVED_TEAMMATES),lower,0.22919293629890647,0.17250027714987676,0.001116885,0.002434001236609863,0.0,0.0,,BALL_LOSS_REMOVED_TEAMMATES,Attacking-Mid Zone
289,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_HALF_SPACE,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_HALF_SPACE,0.001557564570379895,Contextual (BALL_WIN_ADDED_TEAMMATES),higher,0.06409667509753926,0.15481899646991606,0.0017751801,0.0020968969184630183,0.0,0.0,,BALL_WIN_ADDED_TEAMMATES,Right Half-Space
290,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,0.001557419650643011,Contextual (BALL_LOSS_ADDED_OPPONENTS),higher,0.32897096695540307,0.13715873714691582,0.0024096398,0.0018186734608842167,0.0,0.0,,BALL_LOSS_ADDED_OPPONENTS,Attacking Transition Phase
291,BALL_LOSS_REMOVED_TEAMMATES_AT_PHASE_ATTACKING_TRANSITION,BALL_LOSS_REMOVED_TEAMMATES_AT_PHASE_ATTACKING_TRANSITION,0.0015545636029390354,Contextual (BALL_LOSS_REMOVED_TEAMMATES),higher,0.34953518370924685,0.20054556119836345,0.00089394534,0.0017998404674260677,0.0,0.0,,BALL_LOSS_REMOVED_TEAMMATES,Attacking Transition Phase
292,EFFECTIVE_PLAYDURATION,On-Ball Time,0.0015500986352712089,Base KPI,higher,0.12164386748794724,0.21340971250545823,0.0007637232,0.0015405729351246457,0.0,0.0,Effective match duration in seconds (including injury time). The time is stopped when the game is interrupted or the ball is out of play.,,
293,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_CLEARANCE,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_CLEARANCE,0.0015445659781990807,Contextual (BALL_LOSS_REMOVED_TEAMMATES),higher,0.985550855393608,0.012841885391436495,0.0045281006,0.0010311966002481505,0.0,0.0056700946633703175,,BALL_LOSS_REMOVED_TEAMMATES,Clearance with Foot
294,SUCCESSFUL_PASSES_TO_PACKING_ZONE_CB,SUCCESSFUL_PASSES_TO_PACKING_ZONE_CB,0.0015430898409252941,Contextual (SUCCESSFUL_PASSES),higher,0.08336818550610123,0.1953965699702647,0.0011335855,0.0015790695958801373,0.0,0.0,,SUCCESSFUL_PASSES,Centre-Back Zone
295,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_CENTER,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_CENTER,0.001542014072574796,Contextual (BALL_WIN_REMOVED_OPPONENTS),higher,0.4246509920363344,0.11369594903311264,0.0017026842,0.0012794754273409764,0.0,0.006522427958276067,,BALL_WIN_REMOVED_OPPONENTS,Centre
296,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_SET_PIECE,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_SET_PIECE,0.0015410807562668753,Contextual (BALL_LOSS_ADDED_OPPONENTS),higher,0.9574494547562146,0.07356300180753338,0.003608347,0.0010552949453280437,0.0,0.003370151622789308,,BALL_LOSS_ADDED_OPPONENTS,Set Piece Phase
297,PXT_PASSIVE,Passive,0.0015270759689669914,Base KPI,lower,0.15170157570201157,0.03595699919131929,0.0,0.00032321517790416385,0.0,0.02363896023736034,The change in a team's goal threat while the opponent team is in ball possession. The change of a team's goal threat is calculated based on the responsability model.,,
298,REVERSE_PLAY_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,REVERSE_PLAY_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,0.0015175753105276535,Contextual (REVERSE_PLAY_ADDED_OPPONENTS),lower,0.45358626491519505,0.010162209340939888,0.0012346348,0.0008646529658760236,0.0,0.01928892154320838,,REVERSE_PLAY_ADDED_OPPONENTS,Attacking Transition Phase
299,OFFENSIVE_TOUCHES_IN_LANE_RIGHT_WING,OFFENSIVE_TOUCHES_IN_LANE_RIGHT_WING,0.0015142359302921474,Contextual (OFFENSIVE_TOUCHES),higher,0.9698830920516743,0.09481066878478422,0.0009267698,0.00030988835750596735,0.0,0.013983725378213352,,OFFENSIVE_TOUCHES,Right Wing
300,NEUTRAL_PASSES,Neutral Passes,0.0015109145342886135,Base KPI,lower,0.20544878630250252,0.1507225704350445,0.0018366086,0.0018670705728894466,0.0,0.0,A neutral pass is any pass that is received under high pressure (pressure >= 80). This included passes that end in aerial duels or passes that are followed by a foul.,,
301,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_DEFENSIVE_TRANSITION,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_DEFENSIVE_TRANSITION,0.0014854980438436304,Contextual (BALL_WIN_ADDED_TEAMMATES_DEFEN),higher,0.7147438499383463,0.05744934187966078,0.003646726,0.0016811179656669266,0.0,0.0018175493825216549,,BALL_WIN_ADDED_TEAMMATES_DEFENDERS,Attacking Transition Phase
302,SUCCESSFUL_PASSES_TO_PACKING_ZONE_WR,SUCCESSFUL_PASSES_TO_PACKING_ZONE_WR,0.0014737935690036208,Contextual (SUCCESSFUL_PASSES),higher,0.16497388011747638,0.20399148918036453,0.00020134973,0.0013224995930244616,0.0,0.002460295249024469,,SUCCESSFUL_PASSES,Wide Right Zone
303,BALL_WIN_NUMBER_AT_PHASE_OUT_OF_POSSESSION,BALL_WIN_NUMBER_AT_PHASE_OUT_OF_POSSESSION,0.001469027745800596,Contextual (BALL_WIN_NUMBER),higher,0.2337079873737533,0.16075272642957356,0.0010888462,0.002282567473163104,0.0,0.0,,BALL_WIN_NUMBER,In Possession Phase
304,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_PITCH_POSITION_FIRST_THIRD,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_PITCH_POSITION_FIRST_THIRD,0.0014651960833624896,Contextual (BALL_LOSS_REMOVED_TEAMMATES_DE),higher,0.6890938259845001,0.1276445653750021,0.0012880557,0.0010767595692730803,0.0,0.006061883390623857,,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS,First Third
305,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_SAVE,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_SAVE,0.0014592978807255218,Contextual (BALL_WIN_ADDED_TEAMMATES),lower,0.14182403687262293,0.01658919975672079,0.00063418155,0.0023086807254132733,0.0,0.015558416329163771,,BALL_WIN_ADDED_TEAMMATES,Save
306,BYPASSED_OPPONENTS_FROM_LANE_LEFT_HALF_SPACE,BYPASSED_OPPONENTS_FROM_LANE_LEFT_HALF_SPACE,0.0014538162911943166,Contextual (BYPASSED_OPPONENTS),higher,0.07177224348016462,0.22542645506779768,0.00043441262,0.0010218749526894435,0.0,0.0,,BYPASSED_OPPONENTS,Left Half-Space
